spanish_src,english_ref,model_output,input_ppl,hit_max_tokens,spanish_tokens,english_ref_tokens,output_tokens,spanish_chars,english_ref_chars,output_chars,spanish_fertility,english_ref_fertility,output_fertility,is_empty,is_repetitive,has_spanish_leak,length_ratio,is_too_short,is_too_long
"Casi por esta época, el año pasado, Boushra al-Maqtary se enfrentó, y aún se enfrenta, al mismo problema. ","Almost this time of the year, last year, Boushra al-Maqtary faced and still faces the same issue. ","The year before, Boushra al-Maqtary was facing the same problem.",33.0,True,40,28,19,88,81,55,0.45454545454545453,0.345679012345679,0.34545454545454546,False,False,False,0.6785714285714286,False,False
"Gobierno o no gobierno, todavía no tenemos infraestructura #Líbano Gobierno o no gobierno, todavía tenemos repetidas violaciones de aviones israelíes en nuestros cielo. #Líbano ","government or no government, we still have no infrastructure #Lebanon government or no government, we still have repetitive violations of israeli planes in our skies. #Lebanon ",,22.0,True,60,38,0,153,150,0,0.39215686274509803,0.25333333333333335,0.0,True,False,False,0.0,True,False
La causa principal de su muerte fue una hemorragia. ,The main cause of his death was a hemorrhage. ,The main cause of his death was a haemorrhage.,20.375,True,17,11,12,43,37,38,0.3953488372093023,0.2972972972972973,0.3157894736842105,False,False,False,1.0909090909090908,False,False
Es como una condena educativa a 2 años de trabajos forzados cuando encuentra a alguien con un cuchillo pequeño. ,It is like a 2-year forced labour education sentence when find people holding a small knife. ,It's like a punishment education for 2 years of work when you find someone with a small knife.,26.625,True,36,20,20,93,77,77,0.3870967741935484,0.2597402597402597,0.2597402597402597,False,False,False,1.0,False,False
"En Armenia y Azerbaiyán, los videos se usan para mejorar la comprensión de los complejos problemas que dividen a la gente de ambas naciones. ","In Armenia and Azerbaijan, video is being used to improve understanding of the complex issues dividing the people of both nations. ",,18.25,True,43,26,0,117,110,0,0.36752136752136755,0.23636363636363636,0.0,True,False,False,0.0,True,False
"La industria del turismo acogió con agrado la decisión, diciendo que los turistas se verán atraídos por los bajos precios. ","The tourism industry welcomed the decision, saying cheaper prices will bring more tourists. ",,12.5625,True,40,16,0,103,79,0,0.3883495145631068,0.20253164556962025,0.0,True,False,False,0.0,True,False
"Mobile TV llega a Kenia: ""Safaricom se ha asociado con DSTV para proporcionar Mobile TV a sus suscriptores. ","Mobile TV arrives in Kenya: ""Safaricom has partner with DSTV to provide Mobile TV to their subscribers. ","Mobile TV arrives in Kenya: ""Safaricom has joined DSTV to provide Mobile TV to its subscribers.",43.75,True,37,27,25,90,87,80,0.4111111111111111,0.3103448275862069,0.3125,False,False,False,0.9259259259259259,False,False
El oficial que lo sostenía ha sido suspendido por diez días en espera de una investigación sobre si realmente ordenó o no el disparo. ,The officer who was holding him has been suspended for 10 days pending an investigation into whether he actually ordered the shooting. ,The official who was holding him has been suspended for ten days in wait for an investigation into whether he actually ordered or not the shooting.,25.0,True,38,24,27,110,113,122,0.34545454545454546,0.21238938053097345,0.22131147540983606,False,False,False,1.125,False,False
"Collage realizado por el usuario de Flickr Eustaquio Santimano, usado con licencia CC BY 2.0 ","Collage created by Flickr user Eustaquio Santimano, used under CC BY 2.0 ",,38.75,True,31,23,0,78,61,0,0.3974358974358974,0.3770491803278688,0.0,True,False,False,0.0,True,False
"En otro comentario del mismo hilo, Comrade Daaram Simakungwe, escribió : ","In another comment on the same thread, Comrade Daaram Simakungwe, wrote: ","In another comment on the same thread, Comrade Daaram Simakungwe, wrote :",185.0,True,24,20,19,62,62,62,0.3870967741935484,0.3225806451612903,0.3064516129032258,False,False,False,0.95,False,False
"Los llevaron allí, les dieron de comer y fueron a un concierto. ","They were taken there, got fed, listened to a concert. ",The men came and they ate and they went to a concert.,16.375,True,24,14,13,52,45,42,0.46153846153846156,0.3111111111111111,0.30952380952380953,False,False,False,0.9285714285714286,False,False
"¿Creen que NARC vio apropiado confiar en los estrategas sudafricanos en las elecciones de 2002 y se preguntan si las ventajas de Morris como un consultor de medios, con afición hacia la publicidad negativa, funcionan en Kenia? ","believe NARC saw it fit to rely on South African strategists in the 2002 election and wonders if Morris strengths as a media consultant, with a penchant for negative advertising, work in Kenya? ",,44.5,True,66,40,0,190,161,0,0.3473684210526316,0.2484472049689441,0.0,True,False,False,0.0,True,False
Diecisiete periodistas han sido asesinados en Bangladesh en los últimos 16 años y la mayoría de los casos siguen sin resolverse. ,Seventeen journalists had been murdered in Bangladesh in the last 16 years and most of the cases remained unresolved. ,The Bangladesh Journalists' Association (BJAA) has been a victim of the Bangladesh Liberation War (1971-1975) and the Bangladesh Liberation War (1975-1991).,23.875,True,35,23,35,108,99,136,0.32407407407407407,0.23232323232323232,0.25735294117647056,False,False,False,1.5217391304347827,False,False
"Decidió cambiar su trayectoria y la mejor opción pareció ser Estambul, pero ayuda local sería necesaria para transportar su moto . ","Changing his schedule, Istanbul looked to be the best option, but local help was necessary to arrange transporting his bike. ",,49.0,True,38,25,0,110,105,0,0.34545454545454546,0.23809523809523808,0.0,True,False,False,0.0,True,False
¿Ustedes realmente creen que hay arte original en los bikinis y trajes de mostacillas? ,All you really believe there is original art in the bikini and beads costumes? ,,90.0,True,26,18,0,73,65,0,0.3561643835616438,0.27692307692307694,0.0,True,False,False,0.0,True,False
Poco después de los hechos se detuvo a un hombre y cinco sospechosos más fueron interrogados por la agencia nacional de investigación de India el 9 de julio. ,"One man was detained not long after the bombings, and five more suspects were picked up by the Indian national investigation agency on July 9. ","The incident took place in the early hours of 9 July, when a man and five suspects were arrested in the city of Delhi.",23.875,True,45,29,26,130,118,95,0.34615384615384615,0.2457627118644068,0.2736842105263158,False,False,False,0.896551724137931,False,False
@edmundbon: #TemiarBlockade el arresto de @sitikasim es para evitar que los abogados representen a los OA (Orang Asli) arrestados por sus derechos legales según s28A. ,@edmundbon: #TemiarBlockade Arrest of @sitikasim is to prevent lawyers fr rep OA arrested fr legal rights under s28A. ,@edmundbon: #TemiarBlockade the arrest of @sitikasim is to avoid that the lawyers represent the OA (Orang Asli) arrested by their legal rights according to s28A.,158.0,True,54,35,44,142,100,137,0.38028169014084506,0.35,0.32116788321167883,False,False,False,1.2571428571428571,False,False
Y Tom Gara saltó en defensa de Ghonim diciendo: ,And Tom Gara comes to Ghonim's defense saying: ,"""I am Ghonim, the son of Ghayim, the son of Ghayim, the son of Ghayim, the son of Ghayim, the son of Ghayim, the son of Ghayim, the son of Ghayim, the son of Ghayim, the son of Ghayim, the son of Ghayim, the son of Ghayim, the son of Ghayim, the son of Ghayim, the son of Ghayim, the son of Ghayim, the son of Ghayim, the son of Ghayim, the son",378.0,True,18,14,128,39,39,272,0.46153846153846156,0.358974358974359,0.47058823529411764,False,True,False,9.142857142857142,False,True
KA: El denominador común es São Tomé y Príncipe. ,KA: The common thread is São Tomé and Príncipe. ,The common denominator is São Tomé and Príncipe.,41.25,True,18,16,13,40,39,41,0.45,0.41025641025641024,0.3170731707317073,False,False,False,0.8125,False,False
Creemos en el poder de la conexión directa. ,We believe in the power of direct connection. ,We believe in direct connection.,37.0,True,14,10,6,36,38,28,0.3888888888888889,0.2631578947368421,0.21428571428571427,False,False,False,0.6,False,False
"En Global Voices hacemos una labor impresionante de construir puentes entre comunidades blogueras que tienden a formarse alrededor de una región compartida, un idioma o inclusive un punto de vista político específico. ",At Global Voices we do an amazing job building bridges between blogging communities that tend to form around a shared region or language or even political viewpoint. ,"We are a global voice for change. We build bridges between blogs that tend to form around a region, a language or a political perspective.",31.125,True,58,30,28,186,139,114,0.3118279569892473,0.2158273381294964,0.24561403508771928,False,False,False,0.9333333333333333,False,False
"Vexed Bermoothes dice que el público tolerará un cierto nivel de vigilancia en el interés de la seguridad, pero le preocupa que ""Bermuda no tenga regulaciones establecidas con respecto a la recoleción, almacenamiento y uso de esa información. ","Vexed Bermoothes says that the public will tolerate a certain level of surveillance in the interest of safety, but is concerned that ""Bermuda has no established regulations regarding the collection, storage, and use of such data. ","The public will tolerate a certain level of vigilance in the interest of security, but it worries that “Bermuda does not have established regulations with respect to the collection, storage and use of that information.",28.375,True,75,49,42,205,194,184,0.36585365853658536,0.25257731958762886,0.22826086956521738,False,False,False,0.8571428571428571,False,False
